Node_A,Node_B,Node_C,M_abc,Abs_M_abc
VI,VI,VI,-0.432905263323846,0.432905263323846
MF,MF,SAL,-0.429933775878209,0.429933775878209
FP,FP,VII,-0.428611567863372,0.428611567863372
VII,VII,VAs,-0.401125424238905,0.401125424238905
Mot,VII,VAs,0.390418529630945,0.390418529630945
FP,FP,CBL,-0.387109972577716,0.387109972577716
Mot,SAL,SAL,-0.383985294289019,0.383985294289019
FP,FP,Mot,-0.377135547744485,0.377135547744485
Mot,Mot,VI,0.376022284879655,0.376022284879655
DMN,VI,VI,0.360265415894977,0.360265415894977
FP,VI,VII,0.358876894336603,0.358876894336603
Mot,Mot,VAs,-0.355970071218852,0.355970071218852
MF,FP,SAL,0.345877511490896,0.345877511490896
SAL,SAL,SAL,-0.342423837834695,0.342423837834695
DMN,Mot,Mot,0.342063306328374,0.342063306328374
DMN,Mot,SAL,0.333857227515234,0.333857227515234
Mot,VI,VAs,0.330463310589479,0.330463310589479
MF,VAs,VAs,0.328252958200454,0.328252958200454
VI,VI,SC,0.323507488916898,0.323507488916898
DMN,VI,VAs,0.315881784268215,0.315881784268215
VI,VAs,SC,0.314469234355007,0.314469234355007
VAs,VAs,SC,0.311489989361311,0.311489989361311
FP,Mot,SC,0.293191061328218,0.293191061328218
MF,VI,SAL,-0.289224564844566,0.289224564844566
Mot,VI,SAL,0.286951722508909,0.286951722508909
MF,MF,VAs,-0.277142406315537,0.277142406315537
MF,FP,VI,0.270068103790432,0.270068103790432
FP,VAs,SAL,-0.269279873870604,0.269279873870604
VI,VII,VAs,-0.266654405005231,0.266654405005231
VI,VI,VII,-0.265151437271013,0.265151437271013
FP,DMN,SC,-0.263554032488636,0.263554032488636
DMN,DMN,VII,0.258885635426084,0.258885635426084
FP,SAL,SAL,-0.257941251366775,0.257941251366775
MF,Mot,VII,-0.255798831126871,0.255798831126871
Mot,VAs,SC,-0.255640541960359,0.255640541960359
MF,MF,CBL,-0.250755390369275,0.250755390369275
FP,Mot,CBL,0.243185641407466,0.243185641407466
MF,FP,CBL,-0.237705437097662,0.237705437097662
DMN,VAs,SAL,0.23663907480101,0.23663907480101
FP,VII,VAs,-0.234993993488135,0.234993993488135
MF,Mot,VAs,-0.23088997262541,0.23088997262541
Mot,VI,SC,-0.228133847764511,0.228133847764511
DMN,VI,SAL,0.226994192902227,0.226994192902227
MF,VI,VII,0.224464284176368,0.224464284176368
FP,VI,SC,-0.21215940071769,0.21215940071769
FP,FP,SC,0.210633336261954,0.210633336261954
VII,VII,VII,-0.208875337454082,0.208875337454082
MF,Mot,SC,0.207334454152095,0.207334454152095
DMN,DMN,CBL,-0.206461580699545,0.206461580699545
MF,Mot,CBL,0.204476663920087,0.204476663920087
FP,Mot,VAs,-0.203770761340449,0.203770761340449
Mot,Mot,CBL,-0.201100223626492,0.201100223626492
VI,SC,SC,-0.200249158046582,0.200249158046582
VAs,VAs,CBL,-0.194486609460668,0.194486609460668
VI,VI,SAL,-0.193857209199695,0.193857209199695
MF,MF,FP,0.187786354296257,0.187786354296257
MF,VI,SC,-0.185482003830764,0.185482003830764
Mot,VII,VII,0.184427352437884,0.184427352437884
VAs,VAs,SAL,0.184205040221283,0.184205040221283
VAs,SC,SC,-0.182784426652817,0.182784426652817
MF,FP,Mot,-0.180173670796346,0.180173670796346
MF,DMN,CBL,-0.179766768925831,0.179766768925831
DMN,DMN,SC,0.179212081329143,0.179212081329143
VII,VAs,SC,0.16910221115404,0.16910221115404
VI,VII,SC,0.167372356799761,0.167372356799761
Mot,VI,VII,0.148386522972576,0.148386522972576
FP,VII,VII,-0.146523186299722,0.146523186299722
FP,SC,SC,0.145088547024024,0.145088547024024
DMN,Mot,VII,-0.144874026399517,0.144874026399517
FP,VAs,CBL,-0.141245247036995,0.141245247036995
DMN,CBL,CBL,0.14070558183949,0.14070558183949
VI,VII,VII,-0.139694787616928,0.139694787616928
FP,VII,CBL,-0.137463139061411,0.137463139061411
MF,CBL,CBL,0.135943591038764,0.135943591038764
DMN,VAs,CBL,0.131153455558108,0.131153455558108
VAs,SAL,SAL,-0.129294479368877,0.129294479368877
VII,VAs,SAL,0.12773624167134,0.12773624167134
MF,VAs,SC,-0.127732795862741,0.127732795862741
MF,SC,SC,0.123736481229324,0.123736481229324
FP,VII,SC,-0.123489229904752,0.123489229904752
Mot,VII,SC,-0.122129030024472,0.122129030024472
DMN,VII,SAL,-0.121614541333748,0.121614541333748
FP,VAs,SC,-0.120789654261661,0.120789654261661
FP,DMN,CBL,-0.120465058545263,0.120465058545263
MF,DMN,VII,0.11869032773005,0.11869032773005
MF,FP,VII,-0.11848039432389,0.11848039432389
FP,Mot,SAL,0.118425473110404,0.118425473110404
DMN,SAL,SC,-0.116896930617053,0.116896930617053
Mot,Mot,SC,0.116757150327302,0.116757150327302
Mot,SC,SC,0.116416985718153,0.116416985718153
DMN,VII,VAs,0.110971685744982,0.110971685744982
MF,VII,SAL,-0.110244140760426,0.110244140760426
DMN,VII,VII,0.108725252840783,0.108725252840783
FP,SAL,SC,0.0992166009433333,0.0992166009433333
CBL,CBL,CBL,-0.0985283435430278,0.0985283435430278
VI,VI,CBL,-0.0950084515405135,0.0950084515405135
FP,CBL,CBL,0.093729109898238,0.093729109898238
VAs,CBL,CBL,-0.0930304528182125,0.0930304528182125
MF,VII,VAs,0.0889432948673777,0.0889432948673777
VII,VII,SC,0.0869198634242396,0.0869198634242396
MF,VII,SC,-0.086915817119453,0.086915817119453
FP,SC,CBL,0.0859670982256104,0.0859670982256104
FP,Mot,VII,-0.0854219062037811,0.0854219062037811
MF,FP,SC,-0.0853721735028877,0.0853721735028877
VI,SAL,CBL,0.0850652353123939,0.0850652353123939
Mot,VAs,SAL,-0.0846124534064211,0.0846124534064211
MF,SC,CBL,0.0816371203236955,0.0816371203236955
VII,SC,SC,-0.0810689440894673,0.0810689440894673
VII,VAs,CBL,-0.0784380221968683,0.0784380221968683
MF,MF,VII,0.0767357763085122,0.0767357763085122
SC,SC,SC,0.0766079535968262,0.0766079535968262
MF,VII,VII,0.0756975100597223,0.0756975100597223
DMN,VI,CBL,0.0756539701691135,0.0756539701691135
DMN,SC,SC,0.0746352016833833,0.0746352016833833
Mot,Mot,VII,-0.0700423932941811,0.0700423932941811
DMN,SC,CBL,0.0700255835551206,0.0700255835551206
DMN,Mot,VI,0.0698409954150964,0.0698409954150964
SAL,SAL,CBL,-0.0695769290725371,0.0695769290725371
Mot,SAL,CBL,-0.0690151254312541,0.0690151254312541
FP,DMN,VII,-0.0684155283074862,0.0684155283074862
DMN,SAL,CBL,-0.0671275830559692,0.0671275830559692
VAs,SAL,CBL,0.0664164469275058,0.0664164469275058
MF,MF,VI,0.0638950168719611,0.0638950168719611
Mot,VI,CBL,0.0634710549950924,0.0634710549950924
DMN,Mot,CBL,0.063361642251336,0.063361642251336
VI,SAL,SAL,0.0595362144086483,0.0595362144086483
FP,VII,SAL,0.0594022759063193,0.0594022759063193
VII,SAL,SAL,0.0575447347690908,0.0575447347690908
Mot,CBL,CBL,-0.0561071924043237,0.0561071924043237
DMN,VAs,SC,-0.054994513618408,0.054994513618408
Mot,VII,CBL,0.0529070755603463,0.0529070755603463
Mot,VI,VI,-0.052410156221598,0.052410156221598
DMN,VI,SC,-0.0515570911713759,0.0515570911713759
MF,FP,VAs,-0.0502575460425765,0.0502575460425765
VII,VII,SAL,0.0499075964484302,0.0499075964484302
VII,VII,CBL,-0.0490860163114819,0.0490860163114819
MF,VII,CBL,-0.0480918068182603,0.0480918068182603
SC,CBL,CBL,-0.0467176553041373,0.0467176553041373
DMN,Mot,VAs,0.0439073436223392,0.0439073436223392
VI,CBL,CBL,-0.0428971334234593,0.0428971334234593
VI,SC,CBL,-0.0401476339050156,0.0401476339050156
VAs,SC,CBL,-0.0391605607558257,0.0391605607558257
SAL,CBL,CBL,0.0387122779171288,0.0387122779171288
Mot,VAs,CBL,0.0356870924473913,0.0356870924473913
DMN,Mot,SC,0.0353140290740591,0.0353140290740591
SAL,SC,SC,0.0352652569049568,0.0352652569049568
MF,VAs,CBL,0.0333761010423015,0.0333761010423015
VII,SAL,SC,-0.0320740534048256,0.0320740534048256
MF,MF,SC,-0.0318708402354221,0.0318708402354221
Mot,VII,SAL,0.0309561228920136,0.0309561228920136
Mot,SAL,SC,0.0295749038581568,0.0295749038581568
Mot,SC,CBL,-0.0266160123254323,0.0266160123254323
MF,VAs,SAL,-0.0240941451861731,0.0240941451861731
FP,SAL,CBL,0.0233115158539917,0.0233115158539917
DMN,VII,SC,-0.0211371953943276,0.0211371953943276
VI,VAs,CBL,-0.0202951817160653,0.0202951817160653
VII,SAL,CBL,0.0201066843857926,0.0201066843857926
VAs,SAL,SC,-0.0196297151402766,0.0196297151402766
MF,VI,CBL,-0.0196166198188893,0.0196166198188893
SAL,SC,CBL,0.0193317907416789,0.0193317907416789
MF,DMN,SC,0.0186766287073854,0.0186766287073854
SC,SC,CBL,-0.0177569779580015,0.0177569779580015
VI,VII,CBL,0.00951886091964796,0.00951886091964796
VI,VAs,SAL,0.00942673075990516,0.00942673075990516
DMN,VI,VII,-0.00918007757759264,0.00918007757759264
SAL,SAL,SC,0.0078780523222627,0.0078780523222627
DMN,VII,CBL,0.00763167256996716,0.00763167256996716
FP,VI,CBL,-0.00726219588742243,0.00726219588742243
VI,VII,SAL,0.00700781152592126,0.00700781152592126
VII,CBL,CBL,-0.00634864517154354,0.00634864517154354
MF,SAL,SC,-0.00569686923797712,0.00569686923797712
MF,SAL,CBL,0.00520438742763415,0.00520438742763415
VII,SC,CBL,0.00243463847042365,0.00243463847042365
VI,SAL,SC,0.00231874093386291,0.00231874093386291
